student_id,gender,age_band,ses_band,region_band,entry_score_band,international_flag
S06014,Male,35+,Medium,Regional,Low,False
S06015,Female,<=20,Medium,International,Medium,True
S06016,Male,<=20,Low,Local,Medium,False
S06017,Female,35+,Medium,International,Medium,True
S06018,Male,21-25,High,Local,Medium,False
S06019,Male,35+,Medium,Regional,High,False
S06020,Female,35+,Low,Local,Medium,False
S06021,Female,<=20,Medium,Local,Low,False
S06022,Male,21-25,Medium,Local,Medium,False
S06023,Male,<=20,Low,Local,Medium,False
S06024,Female,<=20,Low,Local,Low,False
S06025,Female,21-25,Low,Regional,Low,False
S06026,Female,<=20,Low,Local,Low,False
S06027,Male,21-25,Low,International,Medium,True
S06028,Female,21-25,Medium,Local,Medium,False
S06029,Male,<=20,Medium,Local,Low,False
S06030,Female,26-34,High,Local,Medium,False
S06031,Male,<=20,Medium,International,Medium,True
S06032,Female,<=20,High,Local,High,False
S06033,Male,26-34,Medium,Local,High,False
S06034,Female,<=20,Low,International,High,True
S06035,Male,21-25,Medium,Local,High,False
S06036,Female,<=20,High,Regional,Medium,False
S06037,Male,<=20,Low,Local,Medium,False
S06038,Male,21-25,Low,Local,Medium,False
S06039,Female,21-25,Medium,Local,Medium,False
S06040,Male,<=20,Medium,International,Low,True
S06041,Male,<=20,Medium,International,Medium,True
S06042,Female,26-34,Low,Local,Low,False
S06043,Female,<=20,Low,Local,Low,False
S06044,Female,26-34,Medium,Local,Low,False
S06045,Male,<=20,Medium,Local,High,False
S06046,Male,21-25,Medium,Local,Low,False
S06047,Female,26-34,Medium,Local,High,False
S06048,Male,<=20,Medium,Local,Low,False
S06049,Male,21-25,Low,Local,Medium,False
S06050,Male,21-25,Medium,Regional,Medium,False
S06051,Male,21-25,Low,Regional,Medium,False
S06052,Male,<=20,Medium,Local,High,False
S06053,Male,21-25,Medium,Regional,Low,False
S06054,Female,21-25,Low,Local,Low,False
S06055,Male,21-25,Low,Local,Medium,False
S06056,Male,21-25,Low,Regional,Medium,False
S06057,Female,<=20,Low,Regional,High,False
S06058,Male,35+,Medium,Local,Medium,False
S06059,Male,<=20,High,Local,Medium,False
S06060,Male,<=20,Medium,International,Medium,True
S06061,Female,<=20,Medium,Local,Medium,False
S06062,Female,<=20,Medium,Local,Medium,False
S06063,Male,<=20,Medium,Regional,Low,False
S06064,Male,<=20,High,Local,Medium,False
S06065,Female,<=20,High,Local,Low,False
S06066,Male,21-25,Medium,International,Medium,True
S06067,Female,<=20,High,Local,Medium,False
S06068,Female,<=20,Low,Local,Medium,False
S06069,Female,<=20,Medium,Local,Medium,False
S06070,Female,<=20,High,Local,Low,False
S06071,Male,<=20,Medium,Local,Low,False
S06072,Female,21-25,High,Local,Low,False
S06073,Female,35+,Low,Local,Low,False
S06074,Female,26-34,Medium,Local,Low,False
S06075,Female,26-34,High,Local,Medium,False
S06076,Female,<=20,Medium,Local,Medium,False
S06077,Female,<=20,Medium,Local,Medium,False
S06078,Male,<=20,Low,Local,Medium,False
S06079,Male,21-25,Medium,Local,Medium,False
S06080,Female,<=20,High,Local,Low,False
S06081,Female,21-25,Medium,Regional,High,False
S06082,Male,<=20,Low,Regional,High,False
S06083,Female,<=20,Low,Local,Low,False
S06084,Female,35+,High,Local,Medium,False
S06085,Female,21-25,Medium,Local,Low,False
S06086,Female,21-25,Low,Local,Low,False
S06087,Male,21-25,Low,Local,Medium,False
S06088,Female,26-34,High,Local,High,False
S06089,Male,21-25,High,Local,Medium,False
S06090,Female,26-34,Low,International,Medium,True
S06091,Female,<=20,Medium,Regional,Medium,False
S06092,Male,21-25,Medium,Regional,Medium,False
S06093,Female,21-25,Medium,Local,Medium,False
S06094,Male,<=20,High,Local,High,False
S06095,Female,26-34,Medium,Local,Medium,False
S06096,Male,35+,Medium,International,Medium,True
S06097,Female,<=20,Medium,Local,Medium,False
S06098,Male,<=20,High,Local,High,False
S06099,Female,<=20,Medium,Local,Medium,False
S06100,Male,26-34,Low,Regional,Low,False
S06101,Female,21-25,Medium,Local,Medium,False
S06102,Male,<=20,High,Local,Medium,False
S06103,Female,<=20,Medium,International,High,True
S06104,Male,<=20,Medium,Local,Medium,False
S06105,Female,21-25,Medium,Local,Low,False
S06106,Female,<=20,Low,Local,Medium,False
S06107,Male,<=20,Low,Regional,Medium,False
S06108,Female,21-25,Low,Local,Medium,False
S06109,Female,<=20,Medium,Local,Low,False
S06110,Male,<=20,Medium,Regional,Low,False
S06111,Non-binary,<=20,High,Local,Low,False
S06112,Female,<=20,High,International,Medium,True
S06113,Male,<=20,Medium,Local,Medium,False
S06114,Male,35+,Medium,Local,High,False
S06115,Female,21-25,Low,Local,Medium,False
S06116,Male,26-34,Low,Regional,Low,False
S06117,Male,26-34,Low,Regional,Medium,False
S06118,Non-binary,<=20,Medium,Local,High,False
S06119,Female,<=20,Low,Local,Medium,False
S06120,Male,<=20,Low,International,Medium,True
S06121,Female,21-25,Medium,Local,Medium,False
S06122,Female,21-25,Medium,Local,Low,False
S06123,Female,<=20,Medium,International,High,True
S06124,Prefer not to say,<=20,Medium,Regional,High,False
S06125,Male,<=20,Low,Local,Medium,False
S06126,Male,<=20,Low,International,Medium,True
S06127,Male,26-34,Low,Local,Low,False
S06128,Female,<=20,Low,Local,High,False
S06129,Female,26-34,Medium,Regional,Medium,False
S06130,Female,<=20,Medium,Local,Medium,False
S06131,Female,21-25,Medium,International,Low,True
S06132,Male,26-34,Medium,Regional,Medium,False
S06133,Male,26-34,High,Local,High,False
S06134,Female,<=20,Low,Regional,Medium,False
S06135,Female,<=20,Low,Local,Low,False
S06136,Female,<=20,Medium,Local,Medium,False
S06137,Female,<=20,Medium,International,Low,True
S06138,Male,21-25,Medium,Regional,High,False
S06139,Male,26-34,Medium,Local,Medium,False
S06140,Male,<=20,Low,Local,Medium,False
S06141,Female,<=20,Medium,Local,Low,False
S06142,Female,<=20,Low,Local,Low,False
S06143,Female,26-34,Medium,Local,Medium,False
S06144,Male,35+,High,Local,High,False
S06145,Male,<=20,Low,Local,Low,False
S06146,Female,<=20,Low,Regional,Medium,False
S06147,Male,21-25,Low,Local,Medium,False
S06148,Female,21-25,Low,Local,Medium,False
S06149,Male,<=20,Medium,International,Medium,True
S06150,Male,26-34,Medium,Local,Low,False
S06151,Male,35+,High,Regional,Medium,False
S06152,Male,21-25,Medium,Local,High,False
S06153,Female,21-25,Low,Local,High,False
S06154,Female,<=20,Low,Local,Medium,False
S06155,Female,21-25,Low,Local,High,False
S06156,Female,<=20,Low,Local,Low,False
S06157,Male,<=20,Medium,Local,Medium,False
S06158,Male,<=20,Low,Local,Medium,False
S06159,Female,<=20,High,Local,Low,False
S06160,Male,<=20,Medium,Local,High,False
S06161,Female,<=20,Medium,International,Medium,True
S06162,Female,21-25,Medium,Regional,Medium,False
S06163,Female,21-25,Medium,Regional,Low,False
S06164,Female,<=20,Medium,Regional,Medium,False
S06165,Female,<=20,Medium,Local,Medium,False
S06166,Female,21-25,Low,Local,Medium,False
S06167,Female,<=20,High,Regional,Low,False
S06168,Non-binary,35+,Low,Local,High,False
S06169,Female,<=20,Medium,Local,Low,False
S06170,Female,21-25,Medium,Local,High,False
S06171,Female,<=20,Low,Local,Medium,False
S06172,Male,21-25,Low,Local,Medium,False
S06173,Female,26-34,Low,International,Medium,True
S06174,Male,26-34,Medium,Regional,Medium,False
S06175,Male,35+,Medium,Local,Medium,False
S06176,Male,<=20,Medium,Local,High,False
S06177,Male,21-25,Medium,Local,Medium,False
S06178,Female,<=20,Low,Local,Medium,False
S06179,Female,21-25,Medium,Regional,Medium,False
S06180,Female,<=20,Medium,Local,High,False
S06181,Male,26-34,Medium,Regional,High,False
S06182,Female,26-34,Medium,Local,Medium,False
S06183,Female,<=20,Medium,Local,Medium,False
S06184,Non-binary,<=20,Low,Regional,Low,False
S06185,Female,<=20,Medium,Regional,Medium,False
S06186,Male,21-25,Low,Regional,High,False
S06187,Male,<=20,Medium,International,High,True
S06188,Female,26-34,Low,Regional,Medium,False
S06189,Female,21-25,High,Regional,Medium,False
S06190,Female,21-25,Medium,Regional,Medium,False
S06191,Male,21-25,Medium,Local,Medium,False
S06192,Male,<=20,Medium,Local,Medium,False
S06193,Male,26-34,High,Local,Medium,False
S06194,Male,21-25,Medium,Local,Low,False
S06195,Male,35+,Low,Regional,Low,False
S06196,Female,<=20,High,Local,Medium,False
S06197,Female,21-25,Medium,Local,High,False
S06198,Male,<=20,Medium,Regional,Medium,False
S06199,Female,21-25,High,Local,Medium,False
S06200,Female,21-25,Low,Local,High,False
S06201,Male,21-25,Low,Local,Medium,False
S06202,Female,21-25,Medium,Regional,Low,False
S06203,Male,<=20,Medium,Local,High,False
S06204,Male,35+,Medium,International,High,True
S06205,Female,35+,Medium,Local,Medium,False
S06206,Male,<=20,Medium,Regional,Low,False
S06207,Female,26-34,Medium,Local,High,False
S06208,Female,<=20,High,Local,Medium,False
S06209,Female,21-25,Low,Local,Low,False
S06210,Female,<=20,Medium,Local,Low,False
S06211,Male,35+,Medium,Local,High,False
S06212,Female,<=20,Medium,Local,Low,False
S06213,Female,<=20,Medium,Local,Medium,False
S06214,Female,<=20,Low,Regional,Medium,False
S06215,Male,<=20,Medium,Local,Low,False
S06216,Male,21-25,Medium,International,Low,True
S06217,Female,<=20,Medium,Regional,Medium,False
S06218,Female,21-25,Medium,Local,Medium,False
S06219,Female,35+,Medium,Local,High,False
S06220,Female,21-25,Medium,Local,Medium,False
S06221,Male,26-34,Medium,Regional,Medium,False
S06222,Male,<=20,Medium,Regional,Medium,False
S06223,Female,<=20,Medium,Local,Low,False
S06224,Female,<=20,Medium,Local,Low,False
S06225,Female,<=20,Low,Local,Medium,False
S06226,Male,26-34,Low,Regional,Low,False
S06227,Female,<=20,High,Regional,Medium,False
S06228,Non-binary,26-34,Medium,Regional,High,False
S06229,Male,<=20,Medium,Regional,Medium,False
S06230,Female,21-25,Low,Local,Medium,False
S06231,Male,<=20,High,International,High,True
S06232,Male,<=20,Medium,International,High,True
S06233,Male,21-25,High,Local,High,False
S06234,Female,<=20,High,Local,Medium,False
S06235,Female,21-25,High,Local,High,False
S06236,Male,21-25,High,Regional,High,False
S06237,Male,<=20,Low,Local,Medium,False
S06238,Male,26-34,High,Local,Medium,False
S06239,Male,<=20,Low,Local,Low,False
S06240,Male,21-25,High,Local,Medium,False
S06241,Male,<=20,Low,Local,Medium,False
S06242,Female,21-25,Medium,Local,Medium,False
S06243,Male,<=20,Low,Regional,Low,False
S06244,Male,<=20,Medium,Local,Medium,False
S06245,Male,<=20,Low,Regional,Medium,False
S06246,Male,<=20,Medium,Regional,Medium,False
S06247,Female,<=20,High,Local,Medium,False
S06248,Male,21-25,Medium,Local,Medium,False
S06249,Male,21-25,Low,Local,Medium,False
S06250,Female,<=20,Medium,Local,Medium,False
S06251,Female,<=20,Low,International,Medium,True
S06252,Female,<=20,Medium,Regional,High,False
S06253,Female,<=20,High,Local,Medium,False
S06254,Female,<=20,Medium,International,High,True
S06255,Female,<=20,Low,Regional,Low,False
S06256,Male,35+,Medium,International,Medium,True
S06257,Male,21-25,High,Local,Low,False
S06258,Male,<=20,Low,Regional,Low,False
S06259,Male,<=20,Medium,Local,Medium,False
S06260,Female,21-25,Medium,Regional,High,False
S06261,Female,<=20,Medium,Local,Medium,False
S06262,Male,21-25,High,Regional,Medium,False
S06263,Female,26-34,Medium,Local,Medium,False
S06264,Non-binary,21-25,Medium,Regional,Low,False
S06265,Male,<=20,Medium,Regional,Medium,False
S06266,Male,21-25,Low,Local,Medium,False
S06267,Non-binary,35+,Low,Local,Medium,False
S06268,Female,21-25,Medium,Regional,Medium,False
S06269,Female,21-25,Low,Local,Low,False
S06270,Male,<=20,High,Local,Medium,False
S06271,Female,<=20,Low,Regional,High,False
S06272,Male,21-25,Low,Regional,High,False
S06273,Female,26-34,Medium,Local,Medium,False
S06274,Male,21-25,Low,Local,Medium,False
S06275,Male,21-25,Medium,Regional,Low,False
S06276,Male,<=20,Medium,Regional,Medium,False
S06277,Female,<=20,Medium,Local,Medium,False
S06278,Female,<=20,High,Local,Medium,False
S06279,Male,<=20,Medium,Local,High,False
S06280,Female,21-25,Low,International,Medium,True
S06281,Male,<=20,High,Local,Medium,False
S06282,Male,21-25,Medium,Local,Low,False
S06283,Male,21-25,Medium,Local,Medium,False
S06284,Male,<=20,Medium,Local,High,False
S06285,Female,<=20,Low,Regional,Medium,False
S06286,Male,21-25,High,Local,Low,False
S06287,Male,35+,Medium,Local,High,False
S06288,Female,21-25,Medium,Local,Medium,False
S06289,Male,<=20,Low,Local,Medium,False
S06290,Female,<=20,Medium,Regional,Low,False
S06291,Female,<=20,Medium,Local,Low,False
S06292,Female,<=20,Low,Regional,Low,False
S06293,Male,21-25,Medium,Local,Medium,False
S06294,Female,21-25,Medium,Local,Medium,False
S06295,Male,<=20,Medium,Local,Medium,False
S06296,Male,<=20,Medium,International,Medium,True
S06297,Female,<=20,Medium,Local,Medium,False
S06298,Female,26-34,Low,Regional,High,False
S06299,Male,<=20,Medium,Local,High,False
S06300,Female,21-25,Medium,Local,Medium,False
S06301,Male,<=20,Medium,Local,Low,False
S06302,Female,21-25,High,International,Medium,True
S06303,Female,<=20,Low,Local,Low,False
S06304,Male,<=20,Low,Regional,High,False
S06305,Female,21-25,Low,International,Low,True
S06306,Female,21-25,Low,Local,Medium,False
S06307,Female,<=20,Low,Local,Low,False
S06308,Female,<=20,High,Local,Medium,False
S06309,Male,<=20,Low,Local,Low,False
S06310,Male,<=20,Medium,Local,Medium,False
S06311,Female,21-25,Low,Local,High,False
S06312,Male,26-34,Medium,Regional,Medium,False
S06313,Male,<=20,High,Regional,Medium,False
S06314,Female,<=20,Low,International,Medium,True
S06315,Female,<=20,High,Local,Medium,False
S06316,Male,<=20,High,Local,Low,False
S06317,Male,<=20,Medium,Local,High,False
S06318,Male,21-25,Medium,Local,Low,False
S06319,Male,<=20,Medium,Local,Low,False
S06320,Female,21-25,High,Local,Medium,False
S06321,Male,26-34,Low,Regional,Low,False
S06322,Male,26-34,Medium,International,Medium,True
S06323,Male,35+,Medium,Local,Low,False
S06324,Female,21-25,Low,Regional,High,False
S06325,Female,26-34,High,Regional,Medium,False
S06326,Female,<=20,Medium,Local,Medium,False
S06327,Male,<=20,Medium,Local,Low,False
S06328,Female,<=20,Medium,International,Low,True
S06329,Female,21-25,Low,Regional,Medium,False
S06330,Female,26-34,Low,International,Medium,True
S06331,Female,<=20,Medium,Local,Medium,False
S06332,Male,21-25,Medium,Local,Medium,False
S06333,Male,21-25,Low,Local,Low,False
S06334,Male,26-34,Low,International,Medium,True
S06335,Female,21-25,Medium,Local,High,False
S06336,Male,35+,High,Local,Medium,False
S06337,Female,<=20,High,Local,High,False
S06338,Female,<=20,Low,Local,High,False
S06339,Female,<=20,Medium,Local,Low,False
S06340,Female,<=20,High,Local,Low,False
S06341,Female,<=20,Medium,Local,Medium,False
S06342,Male,21-25,High,Local,Medium,False
S06343,Male,21-25,High,Local,Medium,False
S06344,Male,21-25,Low,Local,Medium,False
S06345,Female,<=20,Low,Local,Medium,False
S06346,Female,<=20,Low,Local,Medium,False
S06347,Female,<=20,Low,Regional,Low,False
S06348,Non-binary,<=20,High,Local,Medium,False
S06349,Male,21-25,High,Local,High,False
S06350,Male,<=20,Low,Local,Medium,False
S06351,Female,<=20,Medium,Local,Low,False
S06352,Male,21-25,Medium,Local,Low,False
S06353,Female,<=20,Medium,Local,Medium,False
S06354,Male,35+,Medium,Regional,High,False
S06355,Male,<=20,High,Regional,High,False
S06356,Male,35+,Low,Local,Medium,False
S06357,Male,<=20,Low,Local,Low,False
S06358,Female,21-25,Low,Regional,Medium,False
S06359,Male,<=20,Medium,Local,High,False
S06360,Male,21-25,Medium,Local,High,False
S06361,Female,<=20,Medium,Regional,Medium,False
S06362,Female,<=20,Medium,Local,Medium,False
S06363,Female,26-34,Medium,Regional,Medium,False
S06364,Female,<=20,Medium,Local,High,False
S06365,Female,<=20,Medium,Local,Medium,False
S06366,Male,<=20,High,Regional,Medium,False
S06367,Female,21-25,High,Local,Medium,False
S06368,Female,<=20,Low,Local,High,False
S06369,Male,<=20,Medium,Local,Medium,False
S06370,Male,<=20,High,Local,Medium,False
S06371,Male,21-25,Low,Local,Medium,False
S06372,Female,21-25,Medium,Local,Medium,False
S06373,Male,<=20,Medium,International,Low,True
S06374,Male,<=20,Low,Regional,Medium,False
S06375,Female,<=20,Low,Local,Medium,False
S06376,Female,<=20,Medium,Regional,High,False
S06377,Male,<=20,Medium,Local,High,False
S06378,Male,<=20,High,Local,Medium,False
S06379,Male,<=20,High,Local,High,False
S06380,Male,26-34,Low,Regional,Medium,False
S06381,Male,<=20,Low,Local,Medium,False
S06382,Male,21-25,Medium,Local,Low,False
S06383,Female,<=20,Medium,Regional,Low,False
S06384,Female,<=20,Medium,Local,High,False
S06385,Female,26-34,Low,Local,High,False
S06386,Male,<=20,Low,Local,Medium,False
S06387,Male,<=20,Medium,Local,Medium,False
S06388,Male,21-25,Low,Local,Medium,False
S06389,Female,<=20,High,Local,High,False
S06390,Male,<=20,Low,Local,Low,False
S06391,Female,<=20,High,Local,Medium,False
S06392,Female,<=20,High,Local,Medium,False
S06393,Male,21-25,Medium,International,High,True
S06394,Male,<=20,Medium,Local,Low,False
S06395,Prefer not to say,<=20,Medium,Regional,High,False
S06396,Female,<=20,Low,Regional,Medium,False
S06397,Male,<=20,Medium,Local,Low,False
S06398,Female,35+,Medium,Local,Medium,False
S06399,Female,<=20,Medium,Local,Medium,False
S06400,Male,35+,Medium,Regional,Low,False
S06401,Male,21-25,Medium,Local,Medium,False
S06402,Male,21-25,Medium,Local,Medium,False
S06403,Female,<=20,Medium,Local,Low,False
S06404,Male,<=20,Medium,Local,Medium,False
S06405,Female,26-34,Medium,Local,Low,False
S06406,Male,26-34,High,International,Medium,True
S06407,Female,<=20,Medium,Local,Low,False
S06408,Female,<=20,Medium,Local,Medium,False
S06409,Male,<=20,Medium,Regional,Low,False
S06410,Male,26-34,Medium,Regional,Medium,False
S06411,Female,<=20,Medium,Local,Medium,False
S06412,Female,21-25,Low,Local,Medium,False
S06413,Male,21-25,High,Local,Medium,False
S06414,Female,21-25,Low,Local,Low,False
S06415,Female,21-25,Medium,Local,High,False
S06416,Female,<=20,Low,Local,Medium,False
S06417,Female,35+,Low,Local,Medium,False
S06418,Male,21-25,Medium,International,Medium,True
S06419,Male,21-25,Medium,Local,Low,False
S06420,Male,<=20,High,Local,High,False
S06421,Non-binary,21-25,Low,International,Low,True
S06422,Female,<=20,Low,Regional,Medium,False
S06423,Female,<=20,Low,Local,Medium,False
S06424,Female,21-25,Medium,Local,High,False
S06425,Female,<=20,High,International,Medium,True
S06426,Female,21-25,Medium,Local,Medium,False
S06427,Male,<=20,Medium,Regional,Medium,False
S06428,Male,21-25,High,Regional,Low,False
S06429,Female,<=20,Low,Local,Low,False
S06430,Male,21-25,Medium,Regional,Low,False
S06431,Male,<=20,Medium,International,Low,True
S06432,Male,21-25,Low,Local,Low,False
S06433,Male,21-25,Low,Local,Medium,False
S06434,Male,<=20,Low,Regional,Medium,False
S06435,Male,<=20,High,Local,High,False
S06436,Male,21-25,Medium,Regional,Medium,False
